,ageEstimate,companyFollowerCount,companyName,companyStaffCount,companyUrn,connectionsCount,country,followable,followersCount,genderEstimate,isPremium,mbrLocation,mbrLocationCode,mbrTitle,memberUrn,posLocation,posTitle,positionId,avgMemberPosDuration,avgCompanyPosDuration,cluster
2555,23,68963,Norton Rose Fulbright,8279,urn:li:company:7194,500,au,1,1284,female,0,"Perth, Australia","urn:li:fs_region:(au,4905)","Industrial Relations, Employment and Work Health and Safety Specialist Lawyer / Workplace Investigator",urn:li:member:112893165,"Sydney, New South Wales and Perth, Western Australia",Associate,180710,1480.6667,1005.1355,1
2556,23,13,S Billing & Associates,4,urn:li:company:18224187,500,au,1,1284,female,0,"Perth, Australia","urn:li:fs_region:(au,4905)","Industrial Relations, Employment and Work Health and Safety Specialist Lawyer / Workplace Investigator",urn:li:member:112893165,"Perth, Australia",Legal Consultant,29331872,1480.6667,897.0691,0
2557,33,6234,HWL Ebsworth Lawyers,1023,urn:li:company:252669,500,au,1,701,female,0,"Brisbane, Australia","urn:li:fs_region:(au,4909)",Associate | Real Estate & Projects | HWL Ebsworth Lawyers,urn:li:member:112907403,"Brisbane, Australia",Associate,23896,590.7143,744.4041,1
2558,33,1490,Kemp Strang,137,urn:li:company:102795,500,au,1,701,female,0,"Brisbane, Australia","urn:li:fs_region:(au,4909)",Associate | Real Estate & Projects | HWL Ebsworth Lawyers,urn:li:member:112907403,Brisbane,Senior Associate,23897,590.7143,1079.5244,1
2559,33,2191,DibbsBarker,119,urn:li:company:261055,500,au,1,701,female,0,"Brisbane, Australia","urn:li:fs_region:(au,4909)",Associate | Real Estate & Projects | HWL Ebsworth Lawyers,urn:li:member:112907403,Brisbane,Associate,23898,590.7143,1114.129,1
2560,33,1957,ClarkeKann Lawyers,72,urn:li:company:1301079,500,au,1,701,female,0,"Brisbane, Australia","urn:li:fs_region:(au,4909)",Associate | Real Estate & Projects | HWL Ebsworth Lawyers,urn:li:member:112907403,"Brisbane, Australia",Paralegal,23900,590.7143,818.7273,1
2561,33,309,Hickey Lawyers,40,urn:li:company:516009,500,au,1,701,female,0,"Brisbane, Australia","urn:li:fs_region:(au,4909)",Associate | Real Estate & Projects | HWL Ebsworth Lawyers,urn:li:member:112907403,"Bundall, Queensland",Office Junior,23903,590.7143,1314.9516,1
2562,46,90820,University of Wollongong,4158,urn:li:company:9727,197,au,1,197,male,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Senior Lecturer at University of Wollongong,urn:li:member:112908632,"Wollongong, New South Wales, Australia",Senior Lecturer,974,1161.8333,889.9129,1
2563,46,90820,University of Wollongong,4158,urn:li:company:9727,197,au,1,197,male,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Senior Lecturer at University of Wollongong,urn:li:member:112908632,"Wollongong, New South Wales, Australia",Lecturer,975,1161.8333,889.9129,1
2564,46,90820,University of Wollongong,4158,urn:li:company:9727,197,au,1,197,male,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Senior Lecturer at University of Wollongong,urn:li:member:112908632,"Sydney, Australia",Research Fellow,979,1161.8333,889.9129,1
2565,46,90820,University of Wollongong,4158,urn:li:company:9727,197,au,1,197,male,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Senior Lecturer at University of Wollongong,urn:li:member:112908632,"Sydney, Australia",Professional Officer,980,1161.8333,889.9129,1
2566,34,279605,Monash University,14538,urn:li:company:5663,234,au,1,233,male,0,"Burwood, New South Wales, Australia","urn:li:fs_city:(au,2-70)",Lecturer at University of Sydney,urn:li:member:112943743,"Melbourne, Australia",Research Fellow,180542,122,912.7557,1
2567,34,179014,Imperial College London,11514,urn:li:company:5106,234,au,1,233,male,0,"Burwood, New South Wales, Australia","urn:li:fs_city:(au,2-70)",Lecturer at University of Sydney,urn:li:member:112943743,"London, United Kingdom",Visiting Research Fellow,180543,122,937.896,1
2568,34,247381,University of Sydney,11949,urn:li:company:166676,234,au,1,233,male,0,"Burwood, New South Wales, Australia","urn:li:fs_city:(au,2-70)",Lecturer at University of Sydney,urn:li:member:112943743,"Sydney, Australia",Lecturer,28721088,122,851.207,0
2569,37,12,Maison Global Pty Ltd,1,urn:li:company:7963584,500,au,1,1065,female,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Commercial Sales and Leasing,urn:li:member:113048158,"Sydney, Australia",Sales Manager,282406,1369.3333,700,1
2570,37,5464,Crown Group Holdings Pty Limited,103,urn:li:company:1578586,500,au,1,1065,female,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Commercial Sales and Leasing,urn:li:member:113048158,"Level 29, 1 Market Street, Sydney",Senior Sales Executive,282410,1369.3333,533.6642,1
2571,37,6483,Meriton Group,545,urn:li:company:3331472,500,au,1,1065,female,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Commercial Sales and Leasing,urn:li:member:113048158,"Sydney, Australia",Sales Assistant,282411,1369.3333,1196.0112,1
2572,37,63,John Hill & Co,12,urn:li:company:6595966,500,au,1,1065,female,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Commercial Sales and Leasing,urn:li:member:113048158,"Sydney, Australia",Commerical sales and leasing,28573211,1369.3333,897.0691,0
2573,35,35747,Coffey,3250,urn:li:company:46160,396,au,1,396,male,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Geotechnical Engineer,urn:li:member:113049019,"Chatswood, NSW",Geotechnical Engineer,268878,1203,1023.1357,1
2574,35,90820,University of Wollongong,4158,urn:li:company:9727,396,au,1,396,male,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Geotechnical Engineer,urn:li:member:113049019,"Wollongong, Australia",Postgraduate Researcher (Geotechnical Engineering),268879,1203,889.9129,1
2575,38,46722,MYER,4864,urn:li:company:288900,457,au,1,454,male,0,"Carlton, Victoria, Australia","urn:li:fs_city:(au,7-121)",Solutions Architect at Myer,urn:li:member:113055520,"Melbourne, Australia",Solutions Architect,330158,331.8571,952.4204,1
2576,38,2243,OLR,248,urn:li:company:33743,457,au,1,454,male,0,"Carlton, Victoria, Australia","urn:li:fs_city:(au,7-121)",Solutions Architect at Myer,urn:li:member:113055520,"Melbourne, Australia",Solutions Manager APAC,330159,331.8571,1147.3009,1
2577,38,82566,Coles,8725,urn:li:company:163144,457,au,1,454,male,0,"Carlton, Victoria, Australia","urn:li:fs_city:(au,7-121)",Solutions Architect at Myer,urn:li:member:113055520,"Melbourne, Australia",Domain Architect (Project Vision),330160,331.8571,1074.3656,1
2578,38,26358,Country Road Group,1863,urn:li:company:22251,457,au,1,454,male,0,"Carlton, Victoria, Australia","urn:li:fs_city:(au,7-121)",Solutions Architect at Myer,urn:li:member:113055520,"Melbourne, Australia",Integration Specialist,330161,331.8571,831.8189,1
2579,38,12676,Stockmann,1107,urn:li:company:217632,457,au,1,454,male,0,"Carlton, Victoria, Australia","urn:li:fs_city:(au,7-121)",Solutions Architect at Myer,urn:li:member:113055520,"Melbourne, Australia",OLR Offsite Development Lead,330162,331.8571,934.4207,1
2580,38,3674,Axstores,125,urn:li:company:1303945,457,au,1,454,male,0,"Carlton, Victoria, Australia","urn:li:fs_city:(au,7-121)",Solutions Architect at Myer,urn:li:member:113055520,"Stockholm, Sweden",Project Technical Stream Initiator,330163,331.8571,501.8,1
2581,38,2402,Republic (Retail) Ltd,61,urn:li:company:1314551,457,au,1,454,male,0,"Carlton, Victoria, Australia","urn:li:fs_city:(au,7-121)",Solutions Architect at Myer,urn:li:member:113055520,"Leeds, United Kingdom",Project Technical Stream Initiator,330164,331.8571,574.6,1
2582,38,11944,Masters Home Improvement,986,urn:li:company:2221766,457,au,1,454,male,0,"Carlton, Victoria, Australia","urn:li:fs_city:(au,7-121)",Solutions Architect at Myer,urn:li:member:113055520,"Sydney, Australia",Solution/Stabilization SME,330165,331.8571,643.5779,1
2583,38,4938,The Good Guys,1147,urn:li:company:17949,457,au,1,454,male,0,"Carlton, Victoria, Australia","urn:li:fs_city:(au,7-121)",Solutions Architect at Myer,urn:li:member:113055520,"Melbourne, Australia",Solution Architect (Oracle Retail Phase 2 Project),330166,331.8571,1043.933,1
2584,38,82566,Coles,8725,urn:li:company:163144,457,au,1,454,male,0,"Carlton, Victoria, Australia","urn:li:fs_city:(au,7-121)",Solutions Architect at Myer,urn:li:member:113055520,"Melbourne, Australia",Solution Architect (Allocate Project),330167,331.8571,1074.3656,1
2585,38,4938,The Good Guys,1147,urn:li:company:17949,457,au,1,454,male,0,"Carlton, Victoria, Australia","urn:li:fs_city:(au,7-121)",Solutions Architect at Myer,urn:li:member:113055520,"Melbourne, Australia",Integration SME (Oracle Retail Phase 1 Project),330168,331.8571,1043.933,1
2586,38,24244,Truworths,2355,urn:li:company:21915,457,au,1,454,male,0,"Carlton, Victoria, Australia","urn:li:fs_city:(au,7-121)",Solutions Architect at Myer,urn:li:member:113055520,"Cape Town, South Africa",Senior Technical Consultant & Integration SME (Planning and Scoping),330169,331.8571,1207.8621,1
2587,38,200998,Al Tayer Group,5154,urn:li:company:162357,457,au,1,454,male,0,"Carlton, Victoria, Australia","urn:li:fs_city:(au,7-121)",Solutions Architect at Myer,urn:li:member:113055520,"Dubai, United Arab Emirates",Technical Lead (Oracle Retail Project),330170,331.8571,810.9697,1
2588,38,39296,"Burlington Stores, Inc.",10083,urn:li:company:11240,457,au,1,454,male,0,"Carlton, Victoria, Australia","urn:li:fs_city:(au,7-121)",Solutions Architect at Myer,urn:li:member:113055520,"Mt Laurel, United States",Senior Technical Consultant & Integration SME,330172,331.8571,895.6667,1
2589,38,14331,Michaels Arts and Crafts,1270,urn:li:company:6035,457,au,1,454,male,0,"Carlton, Victoria, Australia","urn:li:fs_city:(au,7-121)",Solutions Architect at Myer,urn:li:member:113055520,"Dallas, United States",Senior Technical Consultant,330173,331.8571,819.2857,1
2590,38,2712994,Oracle,165109,urn:li:company:1028,457,au,1,454,male,0,"Carlton, Victoria, Australia","urn:li:fs_city:(au,7-121)",Solutions Architect at Myer,urn:li:member:113055520,"Minneapolis, United States",Senior Technical Consultant & Integration SME,330174,331.8571,1121.5754,1
2591,38,15065,True Value Company,2304,urn:li:company:10449,457,au,1,454,male,0,"Carlton, Victoria, Australia","urn:li:fs_city:(au,7-121)",Solutions Architect at Myer,urn:li:member:113055520,"Adelaide, Australia",Solution Designer & Lead Developer,330175,331.8571,1096.5938,1
2592,38,46722,MYER,4864,urn:li:company:288900,457,au,1,454,male,0,"Carlton, Victoria, Australia","urn:li:fs_city:(au,7-121)",Solutions Architect at Myer,urn:li:member:113055520,"Melbourne, Australia",Technical Consultant & Integration SME,330176,331.8571,952.4204,1
2593,38,448,Anchor Blue Retail Group,93,urn:li:company:20331,457,au,1,454,male,0,"Carlton, Victoria, Australia","urn:li:fs_city:(au,7-121)",Solutions Architect at Myer,urn:li:member:113055520,"Adelaide, Australia",Developer,330177,331.8571,724.1,1
2594,38,14331,Michaels Arts and Crafts,1270,urn:li:company:6035,457,au,1,454,male,0,"Carlton, Victoria, Australia","urn:li:fs_city:(au,7-121)",Solutions Architect at Myer,urn:li:member:113055520,"Dallas, United States",Technical Consultant & Integration SME,330178,331.8571,819.2857,1
2595,38,448,Anchor Blue Retail Group,93,urn:li:company:20331,457,au,1,454,male,0,"Carlton, Victoria, Australia","urn:li:fs_city:(au,7-121)",Solutions Architect at Myer,urn:li:member:113055520,"San Bernadino, United States",Technical Consultant & SIM SME,330179,331.8571,724.1,1
